"B73_S1","B73_S2","B73_S3","B73_S4","Mo17_S1","Mo17_S2","Mo17_S3","Mo17_S4","H_S1","H_S2","H_S3","H_S4","acs_S1","acs_S2","acs_S3","acs_S4","B73_S34","Mo17_S34","H_S34","acs_S34"
775659.8705,659111.8133,573604.6732,512166.4951,662641.4027,556576.2188,555837.2693,509883.1986,793334.8981,612753.0746,595900.2727,545489.4445,838133.6865,624529.2113,669781.6318,609207.1072,542885.58415,532860.23395,570694.8586,639494.3695
89942.93307,112913.0509,105341.4284,103952.8556,115550.0366,155909.1252,132212.6606,128980.7844,112250.7023,130287.0093,135548.6662,158018.9487,114217.9441,110861.8408,137922.8109,134407.8608,104647.142,130596.7225,146783.80745,136165.33585
177242.3134,153963.1488,165232.7056,183567.498,147353.8075,130795.6239,165463.7279,180972.1507,176052.2763,123215.2454,165066.5529,179383.4388,311994.5107,157974.9772,203015.877,222879.6354,174400.1018,173217.9393,172224.99585,212947.7562
461197.2417,638377.9923,664610.6808,788523.5486,589805.4689,667312.0345,794200.2448,745168.668,600735.6947,745877.7719,841596.1571,812051.2275,440017.316,605898.9762,723944.7066,713570.0444,726567.1147,769684.4564,826823.6923,718757.3755
283625.0948,266066.1164,285811.0732,251901.9557,309810.9615,343379.9871,314973.7664,354354.2345,277619.923,286257.5842,299167.7939,294359.8773,251409.4939,247699.0025,243782.7411,254924.4138,268856.51445,334664.00045,296763.8356,249353.57745
715074.1195,617366.7012,511504.2165,467678.9352,355246.1765,325692.5669,271628.5933,248443.8865,591648.6547,532629.2308,466248.7263,393830.492,570276.3809,549147.8865,483498.1427,388461.2157,489591.57585,260036.2399,430039.60915,435979.6792
2992235.224,2799433.479,3654982.708,3471516.535,3164146.712,2842645.324,3984744.119,3965726.189,3574768.65,2674761.348,3880375.967,4235873.005,4527917.768,3353531.096,3961437.052,3407241.14,3563249.6215,3975235.154,4058124.486,3684339.096
609160.5735,788370.694,855092.9567,872205.1263,580380.2439,728278.185,789762.5735,766124.9124,638156.0529,689148.4019,788033.5702,805592.1402,588635.0929,779491.7124,786394.0421,889514.0246,863649.0415,777943.74295,796812.8552,837954.03335
216400.8055,188773.3197,172151.9526,165909.4801,167473.8273,163751.464,171951.7479,156262.6449,172189.1884,173882.9191,163905.5658,145199.8005,175202.095,156876.7122,147152.4186,145965.7106,169030.71635,164107.1964,154552.68315,146559.0646
366977.1217,439503.4892,402401.8274,379569.7578,337544.3878,336014.7681,315941.6416,310659.0275,314488.8756,408774.6197,382084.4463,397739.0578,371799.4172,487397.5192,440630.0867,417477.8341,390985.7926,313300.33455,389911.75205,429053.9604
167232.0606,162730.4232,146151.1489,143084.5888,159359.8714,162830.8918,140261.2738,163530.365,179622.0163,172311.7195,155321.2185,163611.5073,171810.4876,163455.3428,147594.1036,148330.8814,144617.86885,151895.8194,159466.3629,147962.4925
87046.0606,69058.71178,75399.43135,76644.34419,68625.16854,69382.11698,70608.87323,63671.65643,82795.4027,78309.13639,69941.42682,71226.53359,85205.11821,79605.4751,82077.41464,78309.61387,76021.88777,67140.26483,70583.980205,80193.514255
742998.6224,1096096.284,4085413.583,4454109.188,998428.261,1190103.268,5978425.581,6306192.578,999847.8806,1141885.055,5294035.814,5808480.416,1666448.198,2167156.551,4259879.882,4411799.955,4269761.3855,6142309.0795,5551258.115,4335839.9185
456944.147,465224.2736,486564.4366,505849.8047,353875.0286,357809.3275,369124.4457,364561.7393,381277.8628,367876.289,425738.6324,397979.1759,332321.056,442865.6758,441229.8161,480051.4199,496207.12065,366843.0925,411858.90415,460640.618
86706.22605,79580.68076,47276.70183,57278.02379,120341.3595,71838.12296,56811.88961,61267.03334,74274.1138,74231.49138,64985.77112,56409.92922,85139.30722,67878.73671,70900.99839,55907.07102,52277.36281,59039.461475,60697.85017,63404.034705
167482.5281,158894.9514,151575.2576,153168.692,168590.5107,149801.4773,147110.8658,145739.8197,174835.3175,161727.8695,167816.1114,145060.2448,164826.0233,169850.1647,160408.88,165947.7154,152371.9748,146425.34275,156438.1781,163178.2977
104746.2157,168983.6776,188890.4775,167580.7763,106232.3293,157841.5837,156393.9584,150425.0954,80287.97326,168798.0691,195075.1009,183704.3314,82240.6954,193994.7589,220449.271,215684.1281,178235.6269,153409.5269,189389.71615,218066.69955
240746.0661,231802.513,194966.0236,216944.3173,278758.2347,304272.6096,270225.0024,202924.0094,229793.4358,213230.444,179029.9267,158304.9014,255936.0591,193396.6874,202033.4417,191093.7436,205955.17045,236574.5059,168667.41405,196563.59265
1127582.464,1446882.36,1627168.229,1595428.841,172849.4953,334351.6955,395713.7548,396360.5682,819946.1619,1099770.994,1014288.197,971449.9419,1001633.402,1362740.732,1293575.604,1294905.992,1611298.535,396037.1615,992869.06945,1294240.798
166445.6217,158938.5123,144547.0013,146401.6903,79128.55881,89262.42935,97157.31471,105152.9529,101972.7591,101542.8482,101313.6438,103491.1583,137300.3402,101612.4337,113192.1804,105963.5717,145474.3458,101155.133805,102402.40105,109577.87605
56101.61224,69983.35621,65849.76674,74908.75622,65186.64766,67420.15355,66671.71933,64228.26322,69184.1747,67714.78727,69158.11125,66010.48499,64280.76901,63737.73385,68051.11777,57937.94699,70379.26148,65449.991275,67584.29812,62994.53238
310836.812,279793.1341,302904.3274,290623.8859,258153.0916,235603.2963,239286.0308,270646.7241,283264.3592,240067.3904,258205.4668,268172.4072,307519.7682,213655.3342,272057.0906,287843.6217,296764.10665,254966.37745,263188.937,279950.35615
1633943.569,1474880.546,1266151.273,622951.6651,540731.5138,1103333.6,617998.5604,828660.5689,699330.3321,754902.1815,881157.451,972575.0804,1489882.437,1401855.648,1412715.724,1483540.764,944551.46905,723329.56465,926866.2657,1448128.244
123588.2124,106596.7952,114595.795,123914.2511,155625.0316,179414.8318,175462.7021,265618.0891,101603.3002,122134.0915,124892.5029,176289.6894,98043.81193,67350.00799,85984.93491,84544.51387,119255.02305,220540.3956,150591.09615,85264.72439
1339258.959,1364881.278,1265166.445,1356791.749,1344646.502,1452814.02,1448291.154,1326120.682,1259811.684,1360893.754,1411872.567,1237725.644,912578.2326,1152123.538,1261453.756,1125592.389,1310979.097,1387205.918,1324799.1055,1193523.0725
1618640.843,2257603.254,2939540.535,2892487.901,1334124.182,2725914.629,3260781.576,3755555.239,1063037.99,2444281.396,3456429.126,4440711.339,1039770.74,2416573.814,3240066.007,3889993.687,2916014.218,3508168.4075,3948570.2325,3565029.847
167521.7579,185496.1717,158505.4925,160106.4554,184932.8505,142462.4955,141036.9437,127606.0503,170175.023,164969.4079,145656.1004,137666.3968,197854.1999,152341.4839,149734.5711,140949.3165,159305.97395,134321.497,141661.2486,145341.9438
62373.66371,88656.2482,86644.46826,79201.0456,88280.3076,98882.89387,94829.71409,111938.7003,68745.48125,83452.65878,88861.07836,104088.8329,65399.36634,73391.55325,78998.8363,94194.90037,82922.75693,103384.207195,96474.95563,86596.868335
1952642.247,2501695.502,2496163.375,2369296.563,1106627.217,1345428.729,1590311.135,1452139.362,1410057.969,1884091.227,2330893.02,2204124.901,921360.7174,1960518.186,1921290.766,1995166.868,2432729.969,1521225.2485,2267508.9605,1958228.817
686612.4342,647420.255,622107.9944,661836.9347,636388.0511,626140.7065,611864.4738,621940.5264,638418.7761,653163.1765,643115.7932,705525.9135,648990.2277,758169.0916,776285.3682,831033.4982,641972.46455,616902.5001,674320.85335,803659.4332
142136.1316,178976.9405,184229.6376,171608.9186,179228.5409,185049.5365,174740.7412,175640.4826,169444.3297,184377.0136,168290.3021,173761.1416,156391.0437,170382.9304,171447.5186,170224.7744,177919.2781,175190.6119,171025.72185,170836.1465
312671.9782,424491.4982,480354.6846,478249.3055,360384.322,414753.0031,478532.1952,464246.058,377453.0257,442810.9663,494861.5037,500256.9398,285687.1321,493052.0167,497439.2505,516993.9969,479301.99505,471389.1266,497559.22175,507216.6237
111895.0871,104925.7435,100802.5108,108288.8009,102284.4734,90180.58065,98001.21698,94126.34175,115210.1413,101148.6432,97099.3886,89904.83851,115077.3226,104918.0024,108559.836,111203.199,104545.65585,96063.779365,93502.113555,109881.5175
831433.6072,901504.2019,829796.5432,956246.3474,855902.4342,796433.4689,891887.6093,878648.191,910549.6679,843059.8126,882752.9257,1029342.219,1144542.595,915577.4869,916728.3203,961533.7887,893021.4453,885267.90015,956047.57235,939131.0545
85961.50263,85162.24625,95270.94312,133217.8331,94357.73352,81623.28467,103025.2216,107517.5019,91927.34683,98460.40145,116904.5795,123866.3972,122627.1417,92635.18472,110525.9419,113588.1314,114244.38811,105271.36175,120385.48835,112057.03665
351922.925,370460.0808,405458.6564,399107.1022,460966.9814,487203.7298,485350.9753,588007.1512,455634.4139,514894.788,528141.0859,558877.1199,397342.1914,355756.2881,340880.9325,371242.4133,402282.8793,536679.06325,543509.1029,356061.6729
120833.1664,116285.8189,115553.8957,103798.5638,107756.5881,121152.5491,125876.5433,128091.2813,112141.2079,90597.49011,117904.3312,133400.2175,121815.4375,112287.9092,111747.6395,123809.1981,109676.22975,126983.9123,125652.27435,117778.4188
76986.94914,77593.05815,81172.58651,91076.53943,99421.72515,129028.0134,121638.7047,124561.0754,79493.04751,82122.1368,87378.26239,87553.91584,73160.91018,92928.0485,101195.3654,111167.6781,86124.56297,123099.89005,87466.089115,106181.52175
573761.5056,572185.3194,594347.4031,542664.37,541875.0813,626929.85,639106.3514,641496.516,527056.8078,636238.6002,623072.0351,629328.0461,375201.3403,575714.2204,593765.6844,629513.8333,568505.88655,640301.4337,626200.0406,611639.75885
343608.523,332293.6455,332720.8113,335536.1024,241526.8118,257570.2414,323333.9378,311306.9785,276968.6839,271883.8336,318931.3903,324693.0095,395270.1721,263622.7774,221491.9397,232299.7232,334128.45685,317320.45815,321812.1999,226895.83145
99342.6458,90194.28044,89441.17772,88713.48487,77638.58818,76735.31087,68043.33323,71072.10228,95542.40215,99817.11782,77177.49131,81288.28496,94965.09115,95187.46968,80961.03799,88049.80314,89077.331295,69557.717755,79232.888135,84505.420565
219451.0235,242689.9253,223556.7949,211797.3575,218076.0421,257898.9459,265255.7079,255725.0263,171669.5254,248720.62,257284.4328,249675.3668,189473.5478,241774.0454,245600.1531,235955.6006,217677.0762,260490.3671,253479.8998,240777.87685
340138.9052,317416.6567,291458.3582,316164.8643,340731.9573,293942.2185,268186.6291,241911.3374,376832.9778,326250.1122,292863.4581,260249.7631,358681.7281,311696.0312,285876.4723,272375.1198,303811.61125,255048.98325,276556.6106,279125.79605
165918.9805,150948.9115,143514.6124,148637.8784,171433.7643,163138.7511,160202.2831,157744.9966,163943.05,138072.3305,137982.9817,124866.7874,149283.9888,140468.5006,149134.7253,129720.0126,146076.2454,158973.63985,131424.88455,139427.36895
378190.0872,487969.7483,536122.0521,416531.1771,228035.417,297731.6926,290863.64,291606.2407,324309.4685,447659.1269,422879.5725,452937.3716,338780.4463,552811.6231,472070.3571,442968.5497,476326.6146,291234.94035,437908.47205,457519.4534
261637.5707,288443.3413,293462.3072,316833.4282,280317.5853,266948.8382,281870.7642,280141.5487,264293.3562,280902.1747,296613.1109,302407.6764,258151.9476,240615.9503,266142.6652,293850.4069,305147.8677,281006.15645,299510.39365,279996.53605
593298.6131,569270.1803,478451.1983,466344.2557,642466.3091,592826.7266,493657.4864,481218.6045,565061.2376,558445.3236,465624.8519,461700.9439,785155.1816,796167.1705,611774.3805,594121.2481,472397.727,487438.04545,463662.8979,602947.8143
144402.004,147559.5722,157038.7605,186843.6761,130957.7878,150600.7208,167762.7072,164134.1592,127525.9685,152194.5919,156786.7541,168025.7631,120658.6544,159242.928,167802.0562,184484.7642,171941.2183,165948.4332,162406.2586,176143.4102
51999.9131,40597.5889,33410.59058,40193.27738,41024.50792,34047.27687,31548.7512,27709.3314,56764.13675,33462.75897,29784.44475,25840.67143,66570.12571,35233.12223,31327.63783,29451.36423,36801.93398,29629.0413,27812.55809,30389.50103
99893.72757,93751.31721,77977.41828,78861.94233,91851.0923,82976.52776,78917.70612,72994.08707,95721.27162,83553.12019,64679.40758,67113.59798,95352.77649,81275.87177,83053.90253,77953.60453,78419.680305,75955.896595,65896.50278,80503.75353
547556.1006,417858.8978,405040.6661,372392.0177,673468.9679,498657.8173,421964.5254,410953.3046,712769.5967,533516.4114,426909.9352,374935.3862,637762.8653,508019.2026,370966.8129,369131.3331,388716.3419,416458.915,400922.6607,370049.073
212236.9259,188109.7273,212100.0413,250447.9257,211174.9325,180568.1708,269248.0287,244895.837,138674.6554,152326.4591,207432.9911,196159.3409,254015.108,199993.7046,211140.9637,228732.3922,231273.9835,257071.93285,201796.166,219936.67795
133693.1543,137839.8641,137433.2777,129600.7526,214339.5109,237085.0154,182899.6691,150700.8261,132329.1682,146259.4983,126926.5038,108029.985,171551.6644,187071.7334,127103.4922,123676.2709,133517.01515,166800.2476,117478.2444,125389.88155
1626513.037,1821719.572,2066390.569,1838520.636,1569823.319,2074233.566,2262720.196,2181818.278,1436364.256,2203068.069,2397255.511,2429753.397,1335686.045,2048888.526,2153923.596,2172654.202,1952455.6025,2222269.237,2413504.454,2163288.899
106865.1201,119457.484,119717.1074,92450.48604,79396.64798,86219.38742,82754.46148,70118.26259,88033.97001,86755.5522,84393.32121,74975.87255,152512.0841,137290.8652,120804.0999,131328.3046,106083.79672,76436.362035,79684.59688,126066.20225
175005.6012,209138.2818,208245.3707,214131.826,194096.008,181162.5821,194841.8503,192506.8241,193796.7418,178000.8523,199225.8628,191880.6711,180146.7929,217926.5589,213201.2991,201988.8766,211188.59835,193674.3372,195553.26695,207595.08785
184382.2927,182228.4452,182007.0789,180339.4684,149131.5716,148871.9793,150106.8725,161113.8194,192221.3278,169365.5276,181229.0251,183474.2795,153111.8714,197794.237,184919.8526,183726.4498,181173.27365,155610.34595,182351.6523,184323.1512
322625.3045,265008.5561,239938.1071,257207.0735,256771.6022,314717.6006,402973.9015,464357.3804,278914.7456,284006.7518,332485.4264,381991.3252,267306.3668,314405.1427,293114.524,261323.6744,248572.5903,433665.64095,357238.3758,277219.0992
147580.3118,138256.3639,143652.3211,169700.7449,201560.9062,138449.808,153893.7781,152477.866,207789.7775,136456.5445,150677.7781,136930.145,146588.3939,121294.4597,133574.1258,120670.776,156676.533,153185.82205,143803.96155,127122.4509
113424.3986,68651.12756,69930.9886,75845.25352,392989.2161,416425.3422,413452.3923,541977.6407,156489.0437,178042.36,206914.4738,262008.1661,110834.7109,79838.6623,84811.46815,74318.09326,72888.12106,477715.0165,234461.31995,79564.780705
464287.982,345312.5334,295915.7992,146459.5475,200900.347,293923.0893,194961.3498,179894.2569,321928.3375,290305.6585,237702.5034,224855.7222,457538.6348,360359.1607,243555.5482,196361.2103,221187.67335,187427.80335,231279.1128,219958.37925
384059.4425,464359.2091,524292.1538,522194.5363,396771.7337,480486.2172,498408.2198,564777.2402,378136.1069,604092.2563,626967.6776,740623.0182,335209.6308,506309.532,575571.0438,675339.7087,523243.34505,531592.73,683795.3479,625455.37625
236445.3195,243901.4735,231331.997,231065.0444,283313.2252,280290.133,256525.6936,269588.8231,270972.8951,262719.7641,253660.6473,237605.3988,271234.7433,242463.8391,238832.4494,214199.9871,231198.5207,263057.25835,245633.02305,226516.21825
311551.5539,303714.0398,233064.314,204971.321,223884.1324,213267.3954,198750.8575,233999.3642,274294.218,228776.2427,238500.5486,249445.0025,363396.2128,278490.8774,264897.6188,227344.6318,219017.8175,216375.11085,243972.77555,246121.1253
393421.9913,552213.3166,669104.5474,689967.6642,443393.7978,685815.8149,840811.4685,899580.3814,381212.8963,656876.0914,896792.9362,1043616.375,296663.7583,534129.2207,725730.9845,839037.1464,679536.1058,870195.92495,970204.6556,782384.06545
48832.43307,48010.62836,55091.88958,57912.71572,47920.04054,47069.73441,48236.39949,49904.75861,56197.84323,54853.75264,46466.23474,48300.80871,53275.23954,51754.4409,52992.70602,51715.01121,56502.30265,49070.57905,47383.521725,52353.858615
38773.49115,37766.04104,40724.80005,45923.18569,49332.28868,40988.98321,45062.79842,47488.64669,39814.21005,39080.65748,41323.05889,45608.53303,45811.46087,46555.88915,44018.66615,42702.89995,43323.99287,46275.722555,43465.79596,43360.78305
183867.5499,171246.5081,187539.6203,157890.117,194650.9092,261109.1978,216706.9021,234807.4155,175665.5416,172117.4093,187743.9751,203707.9761,210173.1851,204913.4804,172255.183,178696.1476,172714.86865,225757.1588,195725.9756,175475.6653
175977.1943,191018.7002,296339.0594,482271.4462,172544.588,174789.5776,236659.1971,373246.2111,174410.3508,183748.7284,234751.7196,394119.8693,213483.8954,240823.0386,340564.8066,624867.4611,389305.2528,304952.7041,314435.79445,482716.13385
173170.0411,140409.1725,152977.0336,166182.5348,188321.0862,163731.0752,184064.7887,192332.6986,198224.6077,185865.8847,188773.2767,167436.3735,214263.0541,178368.5523,191177.2823,192573.6799,159579.7842,188198.74365,178104.8251,191875.4811
38765.04058,39478.72971,38298.04855,35408.46233,31792.73951,31258.96155,27659.99182,23431.82142,43300.55384,37523.33726,36330.47454,30832.98354,34688.1565,29298.96538,24131.89528,24130.38835,36853.25544,25545.90662,33581.72904,24131.141815
56475.85614,50487.69501,46124.33156,48627.12433,54907.03915,49660.3336,49259.1307,43235.52503,65496.08072,47535.08374,42169.60797,39997.87546,63285.05561,52138.72453,48529.41817,45198.53532,47375.727945,46247.327865,41083.741715,46863.976745
