"","B73_S1","Mo17_S1","H_S1","acs_S1","S1_HMP","S1_acs_B73","S1_B73_Mo17","HP","LP","Category","B73_S2","Mo17_S2","H_S2","acs_S2","S2_HMP","S2_acs_B73","S2_B73_Mo17","HP.1","LP.1","Category.1","B73_S34","Mo17_S34","H_S34","acs_S34","S34_HMP","S34_acs_B73","S34_B73_Mo17","HP.2","LP.2","Category.2"
"Zm00001d035993_T001",313457.6099,265975.627,318279.8181,231309.5588,0.135653238106505,-0.438445468761249,0.23697630624967,"B73","Mo17","AHP",334811.945,249043.639,282029.5378,331121.977,-0.0497652959708606,-0.0159882319926811,0.426952436882785,"B73","Mo17","Additive",330606.0914,248132.7813,283070.50345,341413.62795,-0.0317511250456305,0.0464073400276042,0.41400096141193,"B73","Mo17","Additive"
"Zm00001d004978_T001",31604.15101,44340.15555,38660.39414,33189.19877,0.0259145338762487,0.0705997413914646,-0.488499771413415,"Mo17","B73","Additive",31458.0025,52524.21914,41029.32124,32368.16201,-0.0334286657870017,0.0411483797026127,-0.739555742652532,"Mo17","B73","Additive",33132.60255,47041.502675,44965.09019,33746.01059,0.165669014726973,0.0264654278187688,-0.505682614913649,"Mo17","B73","Additive"
"Zm00001d012625_T001",112192.5841,80420.19846,92172.35615,136383.9861,-0.063297414308961,0.281696938969753,0.480347515818574,"B73","Mo17","Additive",92977.14526,71154.24287,76250.30423,90315.79564,-0.106036164225263,-0.0418978028293305,0.385926344441907,"B73","Mo17","Additive",73644.4302,69816.854445,69088.41678,88667.360405,-0.0541456980084332,0.267826710706998,0.0770010583294899,"B73","Mo17","BLP"
"Zm00001d031891_T001",1400034.052,1980235.017,1397635.766,1211314.867,-0.274149656502467,-0.208887991883537,-0.500209744277675,"Mo17","B73","BLP",1745101.523,2981342.46,2205278.517,1639241.677,-0.0997942832619607,-0.0902823992652684,-0.772651134850995,"Mo17","B73","Additive",1785087.554,3038411.649,2539523.3755,1807833.7175,0.0744776255224983,0.0182671498891265,-0.767322505266465,"Mo17","B73","Additive"
"Zm00001d002936_T042",391591.3706,347360.6707,389240.7099,362910.0236,0.0751818714613062,-0.109737068281593,0.172914556295653,"B73","Mo17","Additive",379701.3238,363320.1748,413512.2394,399114.6266,0.154526077502901,0.0719381223402955,0.0636235494462282,"B73","Mo17","AHP",365983.2259,334952.5802,372834.68035,360940.43415,0.0892537391461281,-0.0200167576266417,0.127820661755147,"B73","Mo17","AHP"
"Zm00001d016801_T001",46368.24516,37080.68888,42026.71812,35175.40023,0.0104131793589678,-0.398570289185736,0.322469081496445,"B73","Mo17","Additive",50968.77586,39868.83802,46355.2456,25860.67616,0.0294427948490926,-0.978853707081072,0.354352145301378,"B73","Mo17","Additive",51220.306445,45403.12482,48441.414815,24716.503135,0.00386791576906176,-1.05124123773911,0.173924291605487,"B73","Mo17","Additive"
"Zm00001d003895_T003",65578.72047,101567.8277,73966.00068,86198.64376,-0.17617938451132,0.394437417223733,-0.631143832831368,"Mo17","B73","Additive",62012.86262,83896.59972,67454.59274,74962.37767,-0.113084866630445,0.273599225083304,-0.4360448519689,"Mo17","B73","Additive",54549.594555,59999.90678,56073.902725,59875.32091,-0.030569788707205,0.134393009569672,-0.137391785630278,"Mo17","B73","Additive"
"Zm00001d030620_T001",182317.1945,153449.3876,167716.6113,186123.176,-0.00143306399572895,0.0298070808489394,0.248687741496376,"B73","Mo17","Additive",161311.3009,128026.5666,151298.7198,155763.6594,0.0646446300117173,-0.050488828938734,0.333404299387523,"B73","Mo17","Additive",143796.38065,126804.60635,147902.89165,146633.9994,0.128483157385932,0.0281922901549906,0.181420209358022,"B73","Mo17","AHP"
"Zm00001d048550_T001",363032.8488,350923.3177,299072.7192,289260.4041,-0.255339185609012,-0.327731244454374,0.0489442822203433,"B73","Mo17","BLP",373505.9228,473981.911,309918.4349,329867.6861,-0.451304084231659,-0.179243662311932,-0.34370088083808,"Mo17","B73","BLP",389580.3365,536907.0789,433667.26105,372646.81135,-0.0951828464920752,-0.0641119464128408,-0.462751565040047,"Mo17","B73","Additive"
"Zm00001d050150_T001",27848.19193,26776.86788,24319.41602,38371.43603,-0.167454368359709,0.462449095747383,0.0565964453877208,"B73","Mo17","BLP",32125.79811,29404.14234,25859.37015,40804.18467,-0.250601460042704,0.344984819242595,0.12771288543396,"B73","Mo17","BLP",66057.63525,46814.168175,63880.651745,125179.48435,0.178765806513681,0.922200908880917,0.496780101091239,"B73","Mo17","Additive"
"Zm00001d032231_T001",1649807.703,1566145.187,1681564.768,1735881.628,0.0645580746537668,0.0733706941604056,0.0750799161674728,"B73","Mo17","AHP",1748314.623,1462321.85,1751344.283,1788694.453,0.125603395765916,0.0329421329352724,0.257703956076045,"B73","Mo17","AHP",1471211.969,1480725.6255,1562962.775,1447912.32,0.082621195761631,-0.0230308809070552,-0.00929921594526736,"Mo17","B73","AHP"
"Zm00001d002873_T001",1854656.342,2457250.406,1852223.89,1184423.85,-0.21906748099976,-0.646966441292134,-0.405892995111727,"Mo17","B73","BLP",2093481.868,3334722.575,2396086.617,1975495.711,-0.179794996572685,-0.083689708624081,-0.671662321815427,"Mo17","B73","Additive",2198878.2145,3348170.5765,2660695.8265,1903727.2225,-0.0599168258488404,-0.207940926905814,-0.606605327234145,"Mo17","B73","Additive"
"Zm00001d004617_T001",270239.0764,700250.2789,262204.2449,224563.3164,-0.888021347038346,-0.267114027385454,-1.37363435036472,"Mo17","B73","BLP",243799.9471,1042865.821,608797.3623,219160.3905,-0.0796033259510467,-0.153710733567537,-2.09678382924864,"Mo17","B73","Additive",233128.5137,1210223.579,812190.4108,256449.4105,0.170466623985524,0.137548785246209,-2.37607622347725,"Mo17","B73","Additive"
"Zm00001d038006_T004",111191.6749,117366.9274,112234.2334,108093.8466,-0.0260513286907447,-0.0407643773117987,-0.077977156262907,"Mo17","B73","Additive",122659.4464,131456.0868,132878.008,130650.9775,0.0646177858297357,0.0910595738273339,-0.0999225997110217,"Mo17","B73","AHP",124418.0928,141184.15025,133070.6147,119271.6931,0.00292469298015441,-0.0609446094801841,-0.182381839969782,"Mo17","B73","Additive"
"Zm00001d014808_T001",150988.7145,135412.2017,151955.0239,163680.2718,0.0856082658724069,0.116439725085008,0.157082977893104,"B73","Mo17","AHP",141023.8635,167320.6033,161499.847,146996.9092,0.0669898405751543,0.0598465104266671,-0.246675794535308,"Mo17","B73","Additive",165992.87135,197955.3981,187064.58925,186015.68535,0.0398030821876272,0.164302992828465,-0.254054123535503,"Mo17","B73","Additive"
"Zm00001d003534_T001",92492.93837,70425.45116,89644.75188,95260.42187,0.138141571930008,0.0425337145529045,0.393246322445321,"B73","Mo17","Additive",110311.2514,77548.33483,96283.67214,95855.55012,0.0357083338693566,-0.202646076055486,0.508412240593396,"B73","Mo17","Additive",120661.30545,90154.404365,98275.036725,98695.887245,-0.101085476548868,-0.28990122374143,0.420493216959484,"B73","Mo17","Additive"
"Zm00001d035637_T001",904286.053,813439.8979,969004.0202,1007220.351,0.174074671549493,0.155528220299153,0.152743458493433,"B73","Mo17","AHP",1093612.616,906755.3515,1276380.618,1240902.907,0.351793198361699,0.182288446699595,0.270316531345714,"B73","Mo17","AHP",1117448.036,999278.47045,1361425.794,1284935.426,0.363283472177782,0.201488114877561,0.16124906702807,"B73","Mo17","AHP"
"Zm00001d034918_T002",65714.91179,68389.98349,59497.4595,75778.27478,-0.172461928650991,0.205563516004506,-0.0575642622489007,"Mo17","B73","BLP",52165.2504,52286.56845,44987.97334,50697.57206,-0.215226333065935,-0.0411724259646892,-0.0033513064633343,"Mo17","B73","BLP",52582.285645,55279.471215,49259.39506,46612.66565,-0.130712622123356,-0.173854835344878,-0.072166961114369,"Mo17","B73","BLP"
"Zm00001d029997_T001",874517.0099,1349058.611,825753.2997,896945.7026,-0.429098735069514,0.036534207233771,-0.625394677913498,"Mo17","B73","BLP",925933.0833,1795620.424,1077950.03,1183895.341,-0.33614009921706,0.35456170958178,-0.955502571616688,"Mo17","B73","PD-L/LP",929145.1941,1503087.3765,1219353.582,1132067.92,0.00383534586761801,0.284984553293829,-0.693952913522252,"Mo17","B73","Additive"
"Zm00001d028730_T002",247054.6049,300021.7795,275391.4996,280886.9753,0.00974174869567756,0.18515978167909,-0.280237287458617,"Mo17","B73","Additive",261499.5005,292444.3996,269721.0287,254793.009,-0.0382718715911196,-0.0374824971983182,-0.161354170561369,"Mo17","B73","Additive",242166.6474,294589.5544,261016.13745,230171.83395,-0.0401279505212057,-0.0732888801933684,-0.282706093629678,"Mo17","B73","Additive"
"Zm00001d024534_T004",50920.94804,40565.33436,47445.39972,40682.09325,0.0527127715024704,-0.323865366101631,0.328011899536518,"B73","Mo17","Additive",37138.65381,27856.19433,29017.5508,28266.98077,-0.163399611308498,-0.393803726457917,0.414923349228346,"B73","Mo17","Additive",36977.88739,25787.225365,28098.14758,28303.957855,-0.159487855574212,-0.385658998510478,0.520006252026782,"B73","Mo17","Additive"
"Zm00001d034581_T003",66978.93986,78205.18338,69085.40073,75603.79445,-0.0714309199205522,0.174751101828957,-0.223556690124746,"Mo17","B73","Additive",76377.6202,77748.79298,87163.30195,86924.26179,0.177678632556358,0.186608941147123,-0.0256703094580073,"Mo17","B73","AHP",86665.395145,75142.248275,80946.410955,85170.48338,0.000759261113971596,-0.0251025131667152,0.205831768478529,"B73","Mo17","Additive"
"Zm00001d043314_T001",84768.38344,72783.55885,91488.85801,71935.74351,0.215840420370488,-0.236817478010282,0.219913679280815,"B73","Mo17","AHP",73562.21408,80873.84705,85317.58175,72550.54967,0.143905315351591,-0.0199783579978708,-0.136708337242852,"Mo17","B73","AHP",71654.173015,72984.65544,84642.11277,69713.27205,0.226992647057968,-0.0396173837007305,-0.0265424514133063,"Mo17","B73","AHP"
"Zm00001d010274_T001",191445.4941,150852.7522,183222.0483,151359.9022,0.0983392217602308,-0.338950643420113,0.343792687365968,"B73","Mo17","Additive",210296.3053,214006.4771,192381.5519,236163.7189,-0.141123678283356,0.167363841437121,-0.025230958205968,"Mo17","B73","BLP",231143.9063,205459.5664,231719.74175,224264.9666,0.0860573568246853,-0.0435870605780182,0.169936823600711,"B73","Mo17","AHP"
"Zm00001d010425_T006",63600.07908,67268.45807,63282.3745,67212.33746,-0.0482426532730488,0.0796975182767804,-0.0809016296908986,"Mo17","B73","BLP",55076.51373,70412.91638,57712.85446,54429.86796,-0.120601258925204,-0.0170387054165515,-0.354402856040782,"Mo17","B73","Additive",59906.90721,69830.857595,61015.20174,56442.84402,-0.0883578532115751,-0.0859316702627981,-0.221142336630739,"Mo17","B73","Additive"
"Zm00001d031328_T001",60436.44631,48788.69595,52701.94209,70931.55384,-0.0513769529092633,0.231008720003828,0.308871909219558,"B73","Mo17","Additive",56284.48443,41901.38842,47479.6394,48182.39969,-0.0482064840697382,-0.224231031189097,0.425739229931629,"B73","Mo17","Additive",50233.872665,42455.690135,39333.18039,45547.03861,-0.236660051024173,-0.141303245026752,0.242702576238774,"B73","Mo17","BLP"
"Zm00001d044553_T007",211404.6061,204690.9965,216960.3675,193678.3436,0.0605164855996138,-0.126344164508373,0.0465591649729124,"B73","Mo17","AHP",201436.1633,196800.1663,212837.1768,198103.4982,0.0961253332926471,-0.0240683536045229,0.0335912700266031,"B73","Mo17","AHP",204889.61435,209118.38265,209736.5316,186416.98685,0.0189195346514447,-0.136313528943007,-0.0294730308583589,"Mo17","B73","AHP"
"Zm00001d034493_T001",133207.4194,143407.4907,119419.7087,109917.4843,-0.21183796807794,-0.277253549576131,-0.106445943251303,"Mo17","B73","BLP",152778.5984,162560.6654,140433.54,145284.6673,-0.167017277021895,-0.0725600059123346,-0.0895357512584809,"Mo17","B73","BLP",163467.60465,153809.6218,149853.6047,141618.2596,-0.0821901830683145,-0.206997464765067,0.0878590004165291,"B73","Mo17","BLP"
"Zm00001d003523_T001",294991.7853,223800.6529,223106.5627,236346.4731,-0.217424500136572,-0.319771443873389,0.398460534857588,"B73","Mo17","BLP",242285.912,209595.2718,207916.1318,229907.0438,-0.119941786477355,-0.0756598525774744,0.209104348127783,"B73","Mo17","BLP",211149.8565,196309.6922,188047.9367,202168.7542,-0.115556363312117,-0.0627072251328812,0.105135863380076,"B73","Mo17","BLP"
"Zm00001d047843_T002",42437.79115,44978.72674,38783.50633,44294.7827,-0.172462671436403,0.0617872124920831,-0.0838932546230993,"Mo17","B73","BLP",42005.79554,33633.41769,27070.64807,36829.33907,-0.482404930991352,-0.189732883042396,0.320693003204078,"B73","Mo17","BLP",40170.852295,33387.20888,32267.283005,35682.15658,-0.188811350052686,-0.170946258632197,0.266853579684819,"B73","Mo17","BLP"
"Zm00001d027732_T001",217156.7777,228648.8897,214836.155,202472.4693,-0.0531781508791831,-0.101011227186482,-0.0743969319736572,"Mo17","B73","BLP",166209.8181,163913.3299,154826.8425,171845.5942,-0.0923486880629274,0.0481072588103877,0.020072422080138,"B73","Mo17","BLP",113729.5484,130786.79985,129328.04765,124813.3929,0.0811042631107178,0.134165614907068,-0.201609805091018,"Mo17","B73","Additive"
"Zm00001d041267_T001",322260.4192,282612.7616,340441.895,267479.0583,0.170775891835997,-0.268801060785601,0.189400390838273,"B73","Mo17","AHP",347905.0281,270330.9404,353603.1706,278832.1025,0.193973619240757,-0.319296858522718,0.363966886434917,"B73","Mo17","AHP",280236.3136,262701.11345,315253.9121,269174.6567,0.215728335019695,-0.0581013313920271,0.0932215999839804,"B73","Mo17","AHP"
"Zm00001d032036_T001",311232.3373,190799.8567,261535.6081,389172.2865,0.0592274995544243,0.322417012123137,0.705931877523066,"B73","Mo17","Additive",271079.3718,173300.1998,241886.8484,281154.3941,0.122539834175842,0.0526472613537909,0.645442015463179,"B73","Mo17","Additive",214537.5938,137281.96045,172915.50845,206254.7357,-0.0247684032691906,-0.0568032312121163,0.644088415416583,"B73","Mo17","Additive"
"Zm00001d027472_T002",73678.3343,147526.8097,135686.547,91762.45984,0.294892753031941,0.316663619892173,-1.00166480502655,"Mo17","B73","Additive",62983.06134,137680.8348,116126.3321,68401.18749,0.210914078645416,0.119057488995259,-1.12829196241884,"Mo17","B73","Additive",63355.30192,119001.6955,99940.020305,64368.074635,0.132368856334392,0.0228799588156332,-0.909444866576317,"Mo17","B73","Additive"
"Zm00001d024938_T002",114505.57,139341.9115,107231.655,115219.6916,-0.243231091567298,0.00896952300617902,-0.283211481136128,"Mo17","B73","BLP",130238.2561,153170.4847,146832.7827,148193.8251,0.0512898541538385,0.186332048020002,-0.23398503580325,"Mo17","B73","Additive",152446.7001,173269.2961,159928.4583,157611.88585,-0.0261878929985959,0.0480714138785676,-0.18471110500759,"Mo17","B73","Additive"
"Zm00001d048460_T001",89799.86894,81458.23816,104238.6746,68830.8903,0.283718360502297,-0.383657168645405,0.140652728415199,"B73","Mo17","AHP",108118.6909,96316.23309,114863.9251,98640.93784,0.16828409152849,-0.132357527447519,0.166765074175951,"B73","Mo17","AHP",119388.9862,103993.3929,117073.2448,120762.6947,0.0678960215390412,0.0165051025176976,0.199177880801142,"B73","Mo17","Additive"
"Zm00001d044195_T017",256127.5215,276865.6426,268114.2126,231561.1871,0.00873066806019219,-0.145468824529805,-0.112323752617574,"Mo17","B73","Additive",274069.3324,309982.7655,289860.0541,263018.493,-0.0107405364905356,-0.0593766637083192,-0.177647102794806,"Mo17","B73","Additive",265190.429,320221.9318,305142.8515,271010.2758,0.0600315850506364,0.0313188467528718,-0.272043412502976,"Mo17","B73","Additive"
"Zm00001d010519_T001",73436.64085,48165.70175,52719.27657,70052.67644,-0.205768543256154,-0.0680598968157875,0.60849388300728,"B73","Mo17","Additive",64703.00926,53472.1327,58265.58669,50117.90081,-0.0202106543428793,-0.368506823214694,0.275045593004378,"B73","Mo17","Additive",56985.68994,50553.63722,48678.692335,58844.21813,-0.143502031969075,0.0463009871064795,0.172784785387775,"B73","Mo17","BLP"
"Zm00001d037191_T002",319210.8262,285395.4477,281896.8958,288980.0398,-0.100828358365952,-0.143539734657131,0.161547259352389,"B73","Mo17","BLP",300852.3705,323818.2717,338896.6211,311793.8813,0.117749523992887,0.0515368923924346,-0.106128668926229,"Mo17","B73","AHP",271799.9055,271612.3354,305579.1218,252842.245,0.169498912868617,-0.104307424692588,0.000995952772016453,"B73","Mo17","AHP"
"Zm00001d047896_T009",48829.78205,41079.61982,38221.03821,55641.09947,-0.234105019728516,0.188389589292812,0.249338508579053,"B73","Mo17","BLP",51590.14521,41886.70759,44696.4694,55853.53263,-0.0644482853602002,0.114553024091101,0.300603018350878,"B73","Mo17","Additive",43323.798995,39664.20359,42011.850125,53070.988715,0.0178935369700308,0.292763670350121,0.127322174447109,"B73","Mo17","Additive"
"Zm00001d013274_T033",64641.95167,68366.01907,60555.16286,57456.461,-0.135190831680267,-0.170001623023074,-0.0808086635290945,"Mo17","B73","BLP",63147.41825,69054.78058,65408.45244,68342.51359,-0.0151971865470113,0.114059558693355,-0.129017542628213,"Mo17","B73","Additive",64333.86191,68860.09686,72884.830915,64538.386785,0.130161843296677,0.00457922126161346,-0.0980899151258982,"Mo17","B73","AHP"
"Zm00001d048562_T002",82896.60339,97306.46236,88253.93223,73403.93618,-0.0298910901233701,-0.175455562286373,-0.231222631226129,"Mo17","B73","Additive",92418.86542,98288.72781,93091.34327,87080.48587,-0.0346433669147349,-0.0858379212317004,-0.0888385929755278,"Mo17","B73","Additive",88611.942645,101633.87265,90597.623935,93143.20121,-0.0703196011808752,0.0719493159250349,-0.197808249519151,"Mo17","B73","Additive"
"Zm00001d044391_T001",401929.6219,276094.145,364500.7615,423545.5914,0.104585983254478,0.0755743660395549,0.541782613127166,"B73","Mo17","Additive",437021.7504,301776.789,341548.5859,422847.2205,-0.113090195049009,-0.0475685884764683,0.534223237859553,"B73","Mo17","Additive",361057.3031,323501.6202,378694.6979,436651.578,0.145860495634373,0.274254729699815,0.1584548864811,"B73","Mo17","AHP"
"Zm00001d024816_T022",129093.9853,131250.8826,151378.3608,214110.1262,0.217735022419393,0.729931243977797,-0.0239053395635584,"Mo17","B73","AHP",125632.2047,130208.5827,126159.714,131184.9394,-0.019994989411853,0.0623957681150633,-0.0516182131956514,"Mo17","B73","Additive",128239.688,123288.35365,118570.4696,128266.4455,-0.0849745018646736,0.000300990172592578,0.0568062976358514,"B73","Mo17","BLP"
"Zm00001d012728_T001",66815.8273,47167.78085,50550.55266,52885.09304,-0.173027596962682,-0.337328767391295,0.50238816152661,"B73","Mo17","Additive",51464.70398,44670.45179,52385.36251,44885.60168,0.124099642782343,-0.197330594259624,0.204262482490082,"B73","Mo17","AHP",44091.13319,43491.077375,44604.445145,44023.862125,0.0265496282553787,-0.00220284073963571,0.0197691081076173,"B73","Mo17","AHP"
"Zm00001d029194_T001",16833.0592,15233.1016,22234.42813,26579.25807,0.471743665111639,0.659003441522881,0.144087674696868,"B73","Mo17","AHP",16025.60043,14499.02845,11970.38397,26556.01146,-0.350504325089593,0.728660068348194,0.144422179747246,"B73","Mo17","BLP",21125.575175,15970.301705,16040.071015,19637.44571,-0.209578314453342,-0.105383334406873,0.40359905356909,"B73","Mo17","Additive"
